,'sitemeter1', 'sitemeter2', 'sitemeter3', 'Tablet computer charger', 'Dish washer', 'Air handling unit', 'Fridge', 'HTPC', 'Freezer', 'Kettle', 'Lamp', 'Laptop computer', 'Stove', 'Television', 'Audio system'
2012-06-03 20:45:00+02:00,36.7669786898,21.4607243432,0.0,1.14689848889,0.0,0.00496371111111,0.3764786,0.434254,20.9761900667,0.0,0.0273235111111,0.0,0.0,0.0,0.434254
2012-06-03 21:00:00+02:00,138.591987228,21.4540054703,0.0,1.2625728,0.0,0.00496371111111,71.7661555778,0.434254,52.4324968889,0.00741825555556,0.0347753777778,0.0,0.0,0.0,0.434254
2012-06-03 21:15:00+02:00,28.9161555004,21.4828721407,0.0,1.23796124444,0.0,0.00992742222222,1.00542388889,0.417366344444,12.9094604667,0.0,0.0273235111111,0.0,0.0,0.0,0.417366344444
2012-06-03 21:30:00+02:00,60.8552162955,21.4681554688,0.0,1.19858275556,0.0,0.00496371111111,0.374017955556,0.446316611111,45.1769391778,0.0,0.0273235111111,0.0,0.0,0.0,0.446316611111
2012-06-03 21:45:00+02:00,89.4238378567,21.4901666005,0.0,1.25026702222,0.0,0.00496371111111,47.8832906,0.468029311111,27.1067020667,0.0,0.0322914222222,0.0,0.0,0.0,0.468029311111
2012-06-03 22:00:00+02:00,69.7780723254,21.4942510499,0.0,1.23303893333,0.0,0.0,24.5639663556,0.463204266667,30.5981662889,0.0,0.0273235111111,0.0,0.0,0.0,0.463204266667
2012-06-03 22:15:00+02:00,53.8113754421,21.4932221391,0.0,1.22319431111,0.0,0.00248185555556,0.374017955556,0.475266877778,38.3453163556,0.0,0.0248395555556,0.0,0.0,0.0,0.475266877778
2012-06-03 22:30:00+02:00,56.752777782,21.5082187886,0.0,1.20350506667,0.0,0.00496371111111,22.0281153778,0.4559667,20.243402,0.0,0.0273235111111,0.0,0.0,0.0,0.4559667
2012-06-03 22:45:00+02:00,115.489540525,21.5072065841,0.0,1.25765048889,0.0,0.00248185555556,50.8923430222,0.434254,49.726838,0.0,0.0273235111111,0.0,0.0,0.0,0.434254
2012-06-03 23:00:00+02:00,23.0082587973,21.4573488024,0.0,1.23550008889,0.0,0.0,0.371557311111,0.388416077778,7.37524571111,0.0,0.0273235111111,0.0,0.0,0.0,0.388416077778
2012-06-03 23:15:00+02:00,68.1860585107,21.5218243874,0.0,1.1518208,0.0,0.00248185555556,0.337108288889,0.414953822222,52.7204633333,0.0,0.0248395555556,0.0,0.0,0.0,0.414953822222
2012-06-03 23:30:00+02:00,92.3619991981,21.5321354739,0.0,1.21581084444,0.0,0.00248185555556,67.5522002,0.434254,9.87342684444,0.0,0.0273235111111,0.0,0.0,0.0,0.434254
2012-06-03 23:45:00+02:00,66.8645152738,21.5213488303,0.0,1.16412657778,0.0,0.00248185555556,5.02191973333,0.410128777778,47.4141640444,0.0,0.0273235111111,0.0,0.0,0.0,0.410128777778
2012-06-04 00:00:00+02:00,36.5979364745,21.5673566267,0.0,1.218272,0.0,0.00744556666667,0.349411511111,0.439079044444,21.0168426222,0.0,0.0298074666667,0.0,0.0,0.0,0.439079044444
2012-06-04 00:15:00+02:00,104.776616553,26.1766655053,0.0,1.34680726667,0.0,0.00248185555556,42.1832461333,2.12802287778,36.3492014889,0.0,0.0248395555556,1.77341503333,0.0,0.0,2.12802287778
2012-06-04 00:30:00+02:00,349.870157979,221.596528782,0.0,1.3036286,0.0,0.00496371111111,70.6620795556,190.427501444,32.2695124889,0.0,133.097625489,53.2528936667,0.0,142.577777778,47.8497236667
2012-06-04 00:45:00+02:00,319.459772542,230.59342787,0.0,1.26995626667,0.0,0.00744556666667,27.0982717111,209.002151111,24.4002400889,0.0,194.757776667,56.6150352222,0.0,160.0,49.0021511111
2012-06-04 01:00:00+02:00,300.159922401,234.350554403,0.0,1.27487857778,0.0,0.00496371111111,0.359254088889,208.964515556,43.6152211333,0.0,195.290724444,45.5511607778,0.0,160.0,48.9645155556
2012-06-04 01:15:00+02:00,257.180839912,284.95376258,0.0,1.24780586667,0.0,0.00496371111111,0.371557311111,207.816631111,13.0908246,0.0,197.101352222,0.0,0.0,160.0,47.8166311111
2012-06-04 01:30:00+02:00,227.91388471,248.8373865,0.0,1.19366044444,0.0,0.00496371111111,0.351872155556,173.132460667,52.3682398889,0.0,160.572477778,0.0,0.0,128.711111111,45.3102384444
2012-06-04 01:45:00+02:00,92.7468126085,99.6713634067,0.0,1.10752,0.0,0.00496371111111,74.6522566667,23.6137636667,5.0612642,0.0,0.0,0.0,0.0,0.0,23.6137636667
2012-06-04 02:00:00+02:00,84.0663165039,78.1804545381,0.0,1.34300473333,0.0,0.00744556666667,2.37650075556,23.0066457778,52.6125999111,0.0,0.0,0.0,0.0,0.0,23.0066457778
2012-06-04 02:15:00+02:00,22.8789810827,43.9692756568,0.0,1.14197617778,0.0,0.0124092777778,0.305119911111,22.9595835556,9.29883697778,0.0,0.0,0.0,0.0,0.0,22.9595835556
2012-06-04 02:30:00+02:00,102.06131522,43.9750967704,0.0,1.10998115556,0.0,0.00744556666667,45.4392918,22.9431117778,44.5185033556,0.0,0.0,0.0,0.0,0.0,22.9431117778
2012-06-04 02:45:00+02:00,49.5831135485,43.9740501065,0.0,1.23057777778,0.0,0.00992742222222,24.3347516444,23.0089988889,12.2053314667,0.0,0.0,0.0,0.0,0.0,23.0089988889
2012-06-04 03:00:00+02:00,55.1843376573,43.9110211945,0.0,1.0632192,0.0,0.00992742222222,0.297737977778,22.9336993333,41.8598446,0.0,0.0,0.0,0.0,0.0,22.9336993333
2012-06-04 03:15:00+02:00,40.5008124108,49.2351855808,0.0,1.20104391111,0.0,0.00992742222222,21.21247,28.1742224444,6.41829291111,0.0,0.0,0.0,0.0,0.0,28.1742224444
2012-06-04 03:30:00+02:00,105.762371144,51.1052678341,0.0,1.10013653333,0.0,0.00744556666667,48.4264599556,30.042648,43.6105237333,0.0,0.0,0.0,0.0,0.0,30.042648
2012-06-04 03:45:00+02:00,31.7491932742,51.0911922201,0.0,1.13951502222,0.0,0.00744556666667,0.349411511111,30.0379417778,15.4367033111,0.0,0.0,0.0,0.0,0.0,30.0379417778
2012-06-04 04:00:00+02:00,38.8479332193,51.1123610984,0.0,1.14197617778,0.0,0.0,0.342029577778,30.0144106667,25.2625646,0.0,0.0,0.0,0.0,0.0,30.0144106667
2012-06-04 04:15:00+02:00,118.007321293,51.101332194,0.0,1.11490346667,0.0,0.00248185555556,69.6879759778,29.9955857778,35.7506256444,0.0,0.0,0.0,0.0,0.0,29.9955857778
2012-06-04 04:30:00+02:00,21.2218944814,51.0373720805,0.0,1.23303893333,0.0,0.00248185555556,1.52007386667,29.9838202222,6.65719477778,0.0,0.0,0.0,0.0,0.0,29.9838202222
2012-06-04 04:45:00+02:00,54.2704420069,46.7392378235,0.0,1.07798613333,0.0,0.0,0.332187,25.6657364444,40.5720732444,0.0,0.0,0.0,0.0,0.0,25.6657364444
2012-06-04 05:00:00+02:00,79.3204520565,44.0748800108,0.0,1.08783075556,0.0,0.00248185555556,42.4498586444,22.9737022222,22.7194476222,0.0,0.0,0.0,0.0,0.0,22.9737022222
2012-06-04 05:15:00+02:00,58.1180001958,43.9776678212,0.0,1.13459271111,0.0,0.00992742222222,27.0371972444,22.9572304444,17.9877163556,0.0,0.0,0.0,0.0,0.0,22.9572304444
2012-06-04 05:30:00+02:00,51.9910408857,43.9614412477,0.0,1.13459271111,0.0,0.00992742222222,0.314962488889,22.9431117778,38.8197982889,0.0,0.0,0.0,0.0,0.0,22.9431117778
2012-06-04 05:45:00+02:00,41.5260623031,44.1131577937,0.0,1.11244231111,0.0,0.00496371111111,15.0349554444,23.011352,14.3845429333,0.0,0.0,0.0,0.0,0.0,23.011352
2012-06-04 06:00:00+02:00,94.1929875289,44.1255266995,0.0,1.09029191111,0.0,0.00496371111111,55.1259326889,22.9642897778,26.0092986222,0.0,0.0,0.0,0.0,0.0,22.9642897778
2012-06-04 06:15:00+02:00,50.1741763666,44.1353532749,0.0,1.15674311111,0.0,0.0,0.361714733333,23.0301768889,36.5710207778,0.0,0.0,0.0,0.0,0.0,23.0301768889
2012-06-04 06:30:00+02:00,26.0165766313,44.0713955604,0.0,1.09521422222,0.0,0.0,0.334647644444,23.0066457778,7.91482268889,0.0,0.0,0.0,0.0,0.0,23.0066457778
2012-06-04 06:45:00+02:00,109.730744392,44.089984436,0.0,1.18135466667,0.0,0.0,61.5609221556,22.9595835556,33.1930132889,0.0,0.0,0.0,0.0,0.0,22.9595835556
2012-06-04 07:00:00+02:00,51.9877998638,43.9851379225,0.0,1.23550008889,0.0,0.00496371111111,9.89937673333,22.9501711111,30.2714693111,0.0,0.0,0.0,0.0,0.0,22.9501711111
2012-06-04 07:15:00+02:00,23.1857965967,43.9384311676,0.0,1.10752,0.0,0.00744556666667,0.3764786,22.9525242222,9.65004704444,0.0,0.0,0.0,0.0,0.0,22.9525242222
2012-06-04 07:30:00+02:00,80.5230922201,43.9507378557,0.0,1.21088853333,0.0,0.0124092777778,31.2923277333,22.9007557778,37.4387462889,0.0,0.0,0.0,0.0,0.0,22.9007557778
2012-06-04 07:45:00+02:00,74.3782844628,44.0727767139,0.0,1.14689848889,0.0,0.00248185555556,38.5102090556,22.9784084444,22.4651798444,0.0,0.0,0.0,0.0,0.0,22.9784084444
2012-06-04 08:00:00+02:00,27.787248817,44.1653899807,0.0,1.06568035556,0.0,0.0,0.334647644444,22.9595835556,14.1625568889,0.0,0.0,0.0,0.0,0.0,22.9595835556
2012-06-04 08:15:00+02:00,52.0366709847,44.0050890054,0.0,1.18627697778,0.0,0.00744556666667,0.428152133333,22.9125213333,37.7527964889,0.0,0.0,0.0,0.0,0.0,22.9125213333
2012-06-04 08:30:00+02:00,110.50890163,43.9657512156,0.0,1.22285837778,0.0,0.00496371111111,71.1548948889,22.9384055556,18.0116563556,0.0,0.0,0.0,0.0,0.0,22.9384055556
2012-06-04 08:45:00+02:00,36.4858632321,43.927990142,0.0,1.1518208,0.0,0.00248185555556,0.327265711111,22.8819308889,20.861115,0.0,0.0,0.0,0.0,0.0,22.8819308889
2012-06-04 09:00:00+02:00,50.1202976301,43.9498645359,0.0,1.20350506667,0.0,0.00992742222222,0.4207702,22.9407586667,36.2369806444,0.0,0.0,0.0,0.0,0.0,22.9407586667
2012-06-04 09:15:00+02:00,398.326496807,88.0236922921,0.0,1.23482822222,0.00496704444444,0.00248185555556,41.8894348222,22.8136906667,14.0431398222,299.179766667,0.0,0.0,0.0,0.0,22.8136906667
2012-06-04 09:30:00+02:00,67.2265156333,149.70225001,0.0,1.20842737778,0.0,0.0,30.2975705556,23.0160582222,23.8310695556,0.0,0.0,0.0,0.0,0.0,23.0160582222
2012-06-04 09:45:00+02:00,49.6686198192,154.847597012,0.0,1.16166542222,0.0,0.0,0.366636022222,22.9336993333,37.5242068667,0.0,0.0,0.0,0.0,0.0,22.9336993333
2012-06-04 10:00:00+02:00,30.8398989137,154.776894531,0.0,1.14935964444,0.0,0.0,1.50799975556,22.8231031111,11.2563250889,0.0,0.0,0.0,0.0,0.0,22.8231031111
2012-06-04 10:15:00+02:00,130.841705225,130.123559969,0.0,1.16904888889,0.0,0.0,64.4702594,3.5780299,26.3728594667,31.4436666667,0.0,0.0,0.0,0.0,3.5780299
2012-06-04 10:30:00+02:00,60.1661466556,127.424720934,0.0,1.20842737778,0.0,0.00248185555556,0.305119911111,0.475266877778,36.6737502444,0.0,0.0,0.0,0.0,0.0,0.475266877778
2012-06-04 10:45:00+02:00,16.395598864,128.341485452,0.0,1.07798613333,0.0,0.0,0.332187,0.429428955556,3.15831644444,0.0,0.0,0.0,0.0,0.0,0.429428955556
2012-06-04 11:00:00+02:00,113.360982189,127.679058897,0.0,1.18627697778,0.0,0.0,46.1059471333,0.431841477778,41.6330313556,0.0,0.0,0.0,0.0,0.0,0.431841477778
2012-06-04 11:15:00+02:00,591.555358573,91.306705602,0.0,1.24288355556,0.0,0.00485281111111,22.6870350889,0.4125413,12.9949157778,496.216722222,0.0,0.0,0.0,0.0,0.4125413
2012-06-04 11:30:00+02:00,39.7660254372,54.1934633721,0.0,0.972156444444,0.0,0.00248185555556,0.386321177778,0.448729133333,26.1227404667,0.0,0.0,0.0,0.0,0.0,0.448729133333
2012-06-04 11:45:00+02:00,47.3319943131,21.5060021273,0.0,1.15920426667,0.0,0.0,12.4785165333,0.441491566667,20.2330361556,0.0,0.0,0.0,0.0,0.0,0.441491566667
2012-06-04 12:00:00+02:00,235.203335495,21.6324299198,0.0,1.18381582222,0.0,0.0,56.3643786667,0.386003555556,23.2880993556,0.0,0.0,0.0,0.0,0.0,0.386003555556
2012-06-04 12:15:00+02:00,187.752844204,21.3101921569,0.0,1.08783075556,0.0,0.0,0.319883777778,0.4125413,37.1471164444,0.0,0.0,0.0,0.0,0.0,0.4125413
2012-06-04 12:30:00+02:00,335.899903384,23.7514466222,0.0,1.40274197778,0.00745056666667,0.00248185555556,0.456812711111,0.480091922222,13.0063992222,264.177650444,0.0,0.0,0.0,0.0,0.480091922222
2012-06-04 12:45:00+02:00,298.292783373,21.22977776,0.0,1.17889351111,0.00248352222222,0.00496371111111,54.9208717111,0.381178511111,26.3930387111,193.694133333,0.0,0.0,0.0,0.0,0.381178511111
2012-06-04 13:00:00+02:00,72.2445854028,21.3834799449,0.0,1.08290844444,0.0,0.00744556666667,15.6462454667,0.400478688889,36.8668170222,0.0,0.0124197777778,0.0,0.0,0.0,0.400478688889
2012-06-04 13:15:00+02:00,53.5973513455,21.4558132193,0.0,1.47445142222,0.0,0.00248185555556,0.378939244444,0.552467588889,8.46911217778,0.0,0.00993582222222,0.0,0.0,0.0,0.552467588889
2012-06-04 13:30:00+02:00,71.868997825,21.4618232409,0.0,1.23303893333,0.0,0.00248185555556,22.4580375111,0.422191388889,35.9679315556,0.0,0.0248395555556,0.0,0.0,0.0,0.422191388889
2012-06-04 13:45:00+02:00,90.5746532949,21.5170410453,0.0,1.26011164444,0.0,0.00248185555556,48.0957112889,0.453554177778,27.4327412222,0.0,0.0248395555556,0.0,0.0,0.0,0.453554177778
2012-06-04 14:00:00+02:00,31.4043732844,21.6462488937,0.0,1.20104391111,0.0,0.00496371111111,0.369096666667,0.434254,15.7198443333,0.0,0.0198716444444,0.0,0.0,0.0,0.434254
2012-06-04 14:15:00+02:00,87.3054433166,21.5748666657,0.0,1.23796124444,0.0,0.00248185555556,0.719331155556,0.439079044444,45.4104026667,0.0,0.0173876888889,27.6957742556,0.0,0.0,0.439079044444
2012-06-04 14:30:00+02:00,144.486315168,21.6073633321,0.0,1.27733973333,0.0,0.0,63.9597456889,0.436666522222,12.7017876889,0.0,0.0372593333333,51.2730638889,0.0,0.0,0.436666522222
2012-06-04 14:45:00+02:00,102.655255428,21.570567752,0.0,1.32164053333,0.0,0.00248185555556,6.03341522222,0.434254,33.9277495556,0.0,0.0223556,47.5339023333,0.0,0.0,0.434254
2012-06-04 15:00:00+02:00,67.6517418649,21.4567065896,0.0,1.2669352,0.0,0.00248185555556,0.850856644444,0.453554177778,30.8884769111,0.0,0.0248395555556,20.7589764111,0.0,0.0,0.453554177778
2012-06-04 15:15:00+02:00,115.733145269,21.3952932294,0.0,1.19119928889,0.0,0.00248185555556,39.8476386222,0.451141655556,53.6962178889,0.0,0.0248395555556,0.00726025555556,0.0,0.0,0.451141655556
2012-06-04 15:30:00+02:00,98.6896518707,21.5226788161,0.0,1.218272,0.0,0.0,30.7323296333,0.398066166667,52.8632567778,0.0,0.0298074666667,0.0,0.0,0.0,0.398066166667
2012-06-04 15:45:00+02:00,344.12830001,21.5188709789,0.0,1.31425706667,45.2729693667,0.0,0.351872155556,0.434254,53.6819383333,0.0,0.0223556,0.0,0.0,0.0,0.434254
2012-06-04 16:00:00+02:00,1240.95906743,21.6837100326,0.0,1.28964551111,1121.07383233,0.00496371111111,6.534072,0.504217144444,52.4182175556,0.0,0.0620988888889,0.0,0.0,0.0,0.504217144444
2012-06-04 16:15:00+02:00,835.82534434,21.6277933311,0.0,1.2847232,706.989894444,0.0,60.8998926,0.4559667,51.5091,0.0,0.0149037333333,0.0,0.0,0.0,0.4559667
2012-06-04 16:30:00+02:00,197.122321981,21.5284077475,0.0,1.16904888889,129.482233333,0.00496371111111,0.359254088889,0.407716255556,51.1687758889,0.0,0.0223556,0.0,0.0,0.0,0.407716255556
2012-06-04 16:45:00+02:00,176.87550337,21.8849822023,0.0,1.22073315556,129.928903333,0.00992742222222,0.396163755556,0.424603911111,10.9125649111,0.0,0.0223556,0.0,0.0,0.0,0.424603911111
2012-06-04 17:00:00+02:00,242.048976373,21.5425832791,0.0,1.29702897778,129.20336,0.00744556666667,47.4733876667,0.410128777778,47.3727111111,0.0,0.0223556,0.0,0.0,0.0,0.410128777778
2012-06-04 17:15:00+02:00,706.960362701,21.6087955538,0.0,1.25026702222,598.227009889,0.0,22.6090207333,0.458379222222,51.6780721111,0.0,0.0223556,0.0,0.0,0.0,0.458379222222
2012-06-04 17:30:00+02:00,1781.54886358,21.6906722895,0.0,1.27241742222,1714.88108511,0.0,0.3543328,0.460791744444,31.9917575778,0.0,0.0198716444444,0.0,0.0,0.0,0.460791744444
2012-06-04 17:45:00+02:00,54.5205665949,21.5636622196,0.0,1.95579142222,2.93055166667,0.00496371111111,9.30038435556,0.439079044444,24.5665424667,0.0,0.0173876888889,0.0,0.0,0.0,0.439079044444
2012-06-04 18:00:00+02:00,140.893513116,21.5907233005,0.0,2.45935448889,1.91727915556,0.0,59.5341652444,0.460791744444,52.1707091111,0.0,0.0273235111111,0.0,0.0,0.0,0.460791744444
2012-06-04 18:15:00+02:00,61.2004186821,21.5838111136,0.0,1.73175768889,1.88002632222,0.0,0.3986244,0.448729133333,21.5122176667,0.0,0.0198716444444,0.0,0.0,0.0,0.448729133333
2012-06-04 18:30:00+02:00,93.274608807,21.6402366935,0.0,1.31123353333,1.91976267778,0.00248185555556,0.457679866667,0.460791744444,38.2209202222,0.0,0.0298074666667,0.0,0.0,0.0,0.460791744444
2012-06-04 18:45:00+02:00,111.10148858,21.644097805,0.0,0.1571756,1.58855298889,0.00248185555556,47.3661704889,0.451141655556,48.6993797778,0.0,0.0223556,0.0,0.0,0.0,0.451141655556
2012-06-04 19:00:00+02:00,515.248487634,21.6882933977,0.0,0.0393784888889,426.325543333,0.0,23.0716580222,0.496979577778,8.87699822222,0.0,0.0295372,35.4064975333,0.0,0.0,0.496979577778
2012-06-04 19:15:00+02:00,1191.88937924,21.7599645593,0.0,1.64469993333,1050.06516444,0.00744556666667,0.875173866667,0.475266877778,52.6681058889,0.0,0.0273235111111,64.166715,0.0,0.0,0.475266877778
2012-06-04 19:30:00+02:00,1364.14900648,528.685682282,0.0,2.5478394,723.155336667,9.79897566667,24.1218350444,0.463204266667,18.2211852222,0.0,0.0173876888889,58.0992975556,1011.83444444,0.0,0.463204266667
2012-06-04 19:45:00+02:00,2440.75731556,507.546184932,0.0,2.36459328889,1726.56737067,44.6330591444,51.9966486667,0.465616788889,39.5075973333,0.0,0.0273235111111,45.9547872222,985.152222222,0.0,0.465616788889
2012-06-04 20:00:00+02:00,85.9807855182,23.6937867461,0.0,1.68275853333,2.63011717778,0.00496371111111,0.403545688889,0.4559667,28.9978659111,0.0,0.0248395555556,36.3494502222,2.04888888889,0.0,0.4559667
2012-06-04 20:15:00+02:00,78.3287888887,36.7380133692,0.0,1.38126344444,1.08281568889,0.00248185555556,0.684061511111,14.1245600889,26.4260933333,0.0,0.0248395555556,32.7500774444,0.0,0.0,14.1245600889
2012-06-04 20:30:00+02:00,180.121562364,73.9931855181,0.0,0.644260511111,0.0,0.00744556666667,67.6063634,53.1123427778,46.1742469111,0.0,0.0223556,30.3528714444,0.0,0.0,53.1123427778
2012-06-04 20:45:00+02:00,61.8987586339,74.2431577386,0.0,0.379017955556,0.0,0.00496371111111,8.54697811111,53.3217608889,11.726652,0.0,0.0223556,28.062341,0.0,0.0,53.3217608889
2012-06-04 21:00:00+02:00,96.6604783376,74.3512521617,0.0,0.4208576,0.0,0.00496371111111,0.3764786,53.404116,52.451536,0.0,0.0198716444444,29.5087321111,0.0,0.0,53.404116
2012-06-04 21:15:00+02:00,137.127305836,74.3626044464,0.0,0.391323733333,0.0,0.00248185555556,50.4926017778,53.411175,20.9433575111,0.0,0.0248395555556,29.7458488889,0.0,0.0,53.411175
2012-06-04 21:30:00+02:00,143.96359314,77.0798799388,0.0,0.438085688889,0.0,0.0,20.6035965333,55.8740311889,52.9917702222,0.0,0.0198716444444,35.8845093333,0.0,3.55555555556,52.4962534111
2012-06-04 21:45:00+02:00,137.880241174,227.916437429,0.0,0.140285866667,0.0,0.00496371111111,0.174705755556,88.5976938889,22.7996576667,0.0,0.0173876888889,35.892403,0.0,66.8444444444,21.5754716667
2012-06-04 22:00:00+02:00,165.286544469,231.272029877,0.0,0.351945244444,0.0,0.0421915444444,31.7485003556,179.299443333,32.8233414,0.0,0.0248395555556,75.5772542222,0.0,136.888888889,42.4105544444
2012-06-04 22:15:00+02:00,185.933313412,230.90936793,0.0,0.327333688889,0.0,0.0124092777778,38.7414021333,209.20209,41.3020124222,0.0,0.0223556,91.6079633333,0.0,160.0,49.20209
2012-06-04 22:30:00+02:00,116.91289995,230.163047723,0.0,0.371634488889,0.0,0.00744556666667,0.369096666667,208.383516667,15.1617609333,0.0,0.0223556,86.8803804444,0.0,160.0,48.3835166667
2012-06-04 22:45:00+02:00,166.515258026,231.398515744,0.0,0.3068606,0.0,0.0124092777778,9.74448824444,180.690666667,45.4931052222,0.0,0.0198716444444,74.0374224444,0.0,138.311111111,42.2017777778
2012-06-04 23:00:00+02:00,180.854122094,229.629711999,0.0,1.23404437778,0.0,0.00248185555556,64.0771367556,207.950707778,5.68776037778,0.0,0.0248395555556,82.9233322222,0.0,160.0,47.9507077778
2012-06-04 23:15:00+02:00,221.684239646,231.139655728,0.0,1.10505884444,0.0,0.00992742222222,0.369096666667,208.24944,50.5042025778,0.0,85.9518833778,63.8651873333,0.0,160.0,48.24944
2012-06-04 23:30:00+02:00,224.722497982,230.475372196,0.0,1.14197617778,0.0,0.00744556666667,0.680250311111,208.762224444,19.9216084889,0.0,162.904336667,24.9578217556,0.0,160.0,48.7622244444
2012-06-04 23:45:00+02:00,309.058993327,230.602128754,0.0,1.0614252,0.0,0.0,50.8773951778,177.087765556,29.6466807111,0.0,134.640395556,0.493475733333,0.0,135.822222222,41.0877655556
2012-06-05 00:00:00+02:00,148.588033464,182.831458901,0.0,0.726262488889,0.0,0.0,9.76901788889,127.998685767,32.9492764889,0.0,79.3958955556,0.239184666667,0.0,97.2444444444,30.7542413222
2012-06-05 00:15:00+02:00,38.0739565065,21.3154198858,0.0,0.334717155556,0.0,0.0,0.339568933333,0.395653644444,26.1529201111,0.0,0.0,0.0,0.0,0.0,0.395653644444
2012-06-05 00:30:00+02:00,93.8072839398,21.3715088187,0.0,0.462697244444,0.0,0.0,40.8970624444,0.395653644444,41.7511548889,0.0,0.0,0.0,0.0,0.0,0.395653644444
2012-06-05 00:45:00+02:00,55.9685143344,21.4151510302,0.0,0.297799822222,0.0,0.00496371111111,29.9665016,0.448729133333,14.3950004222,0.0,0.0,0.0,0.0,0.0,0.448729133333
2012-06-05 01:00:00+02:00,64.7543830278,21.4079621082,0.0,0.332256,0.0,0.0,0.359254088889,0.400478688889,52.2183068889,0.0,0.0,0.0,0.0,0.0,0.400478688889
2012-06-05 01:15:00+02:00,29.8223456785,21.3807521354,0.0,0.297799822222,0.0,0.00248185555556,15.9114452444,0.453554177778,1.95859226667,0.0,0.0,0.0,0.0,0.0,0.453554177778
2012-06-05 01:30:00+02:00,120.166442435,21.4408143467,0.0,0.322411377778,0.0,0.00496371111111,54.1302815778,0.393241122222,53.6842563333,0.0,0.0,0.0,0.0,0.0,0.393241122222
2012-06-05 01:45:00+02:00,25.9768654516,21.4826810307,0.0,0.324872533333,0.0,0.00248185555556,0.2657496,0.429428955556,13.2708724889,0.0,0.0,0.0,0.0,0.0,0.429428955556
2012-06-05 02:00:00+02:00,55.1124508709,21.5035677316,0.0,0.342100622222,0.0,0.00496371111111,0.332187,0.436666522222,42.9621576667,0.0,0.0,0.0,0.0,0.0,0.436666522222
2012-06-05 02:15:00+02:00,99.113548779,21.5353066105,0.0,0.305183288889,0.0,0.0,72.3644175778,0.431841477778,21.8219481111,0.0,0.0,0.0,0.0,0.0,0.431841477778
2012-06-05 02:30:00+02:00,50.3827409543,21.5030521456,0.0,0.280571733333,0.0,0.00733466666667,4.62586191111,0.424603911111,33.672876,0.0,0.0,0.0,0.0,0.0,0.424603911111
2012-06-05 02:45:00+02:00,45.7718030792,21.5137543827,0.0,0.258421333333,0.0,0.00992742222222,0.334647644444,0.439079044444,33.1512253333,0.0,0.0,0.0,0.0,0.0,0.439079044444
2012-06-05 03:00:00+02:00,74.2852010314,21.4813499324,0.0,0.2879552,0.0,0.00992742222222,41.109404,0.4125413,22.3178392444,0.0,0.0,0.0,0.0,0.0,0.4125413
2012-06-05 03:15:00+02:00,87.3549392838,21.4883388032,0.0,0.3101056,0.0,0.0148911333333,30.3892850222,0.381178511111,45.1171971111,0.0,0.0,0.0,0.0,0.0,0.381178511111
2012-06-05 03:30:00+02:00,23.2331310664,21.4829577001,0.0,0.359328711111,0.0,0.00248185555556,0.393703111111,0.451141655556,10.3020475556,0.0,0.0,0.0,0.0,0.0,0.451141655556
2012-06-05 03:45:00+02:00,76.7405797068,21.5525522168,0.0,0.312566755556,0.0,0.0,12.3764478667,0.446316611111,52.2868636667,0.0,0.0,0.0,0.0,0.0,0.446316611111
2012-06-05 04:00:00+02:00,72.0427734269,21.5717766168,0.0,0.327333688889,0.0,0.00496371111111,57.3309975556,0.484916966667,3.047657,0.0,0.0,0.0,0.0,0.0,0.484916966667
2012-06-05 04:15:00+02:00,66.0315997145,21.5635533015,0.0,0.297799822222,0.0,0.0,0.410927622222,0.378765988889,53.4510832222,0.0,0.0,0.0,0.0,0.0,0.378765988889
2012-06-05 04:30:00+02:00,24.6462133725,21.5466188473,0.0,0.329794844444,0.0,0.0,0.391242466667,0.453554177778,11.8755366667,0.0,0.0,0.0,0.0,0.0,0.453554177778
2012-06-05 04:45:00+02:00,115.319469081,21.5594399516,0.0,0.315027911111,0.0,0.00248185555556,59.1044304889,0.465616788889,43.8008833333,0.0,0.0,0.0,0.0,0.0,0.465616788889
2012-06-05 05:00:00+02:00,86.9545522965,21.4900654644,0.0,0.319950222222,0.0,0.00744556666667,58.2047273778,0.4559667,16.7241921111,0.0,0.0,0.0,0.0,0.0,0.4559667
2012-06-05 05:15:00+02:00,52.7611653709,21.4868776809,0.0,0.263343644444,0.0,0.0124092777778,0.322344422222,0.434254,39.2934242667,0.0,0.0,0.0,0.0,0.0,0.434254
2012-06-05 05:30:00+02:00,33.8775020854,21.456404349,0.0,0.334717155556,0.0,0.00992742222222,0.359254088889,0.446316611111,21.2741039111,0.0,0.0,0.0,0.0,0.0,0.446316611111
2012-06-05 05:45:00+02:00,48.5813553884,21.496322155,0.0,0.283032888889,0.0,0.0,0.361714733333,0.463204266667,35.7816735333,0.0,0.0,0.0,0.0,0.0,0.463204266667
2012-06-05 06:00:00+02:00,71.5111366611,21.597132189,0.0,0.3101056,0.0,0.0,31.2566777333,0.465616788889,28.2197248889,0.0,0.0,0.0,0.0,0.0,0.465616788889
2012-06-05 06:15:00+02:00,84.8272699907,21.596503315,0.0,0.263343644444,0.0,0.0,44.5447144667,0.468029311111,28.7583594444,0.0,0.0,0.0,0.0,0.0,0.468029311111
2012-06-05 06:30:00+02:00,46.9145220004,21.5765654967,0.0,0.315027911111,0.0,0.0,0.406006333333,0.376353466667,34.1765324444,0.0,0.0,0.0,0.0,0.0,0.376353466667
