timestamp	Fridge	Hair dryer	Washing machine	Computer	Freezer	
1343899680000000000	50.0	0.0	1.0	200.0	25.0	
1343899740000000000	50.0	0.0	1.0	200.0	25.0	
1343899800000000000	50.0	0.0	1.0	200.0	25.0	
1343899860000000000	50.0	0.0	1.0	200.0	25.0	
1343899920000000000	50.0	0.0	1.0	200.0	25.0	
1343899980000000000	50.0	0.0	1.0	200.0	25.0	
1343900040000000000	50.0	0.0	1.0	200.0	25.0	
1343900100000000000	50.0	0.0	1.0	200.0	25.0	
1343900160000000000	50.0	0.0	1.0	200.0	25.0	
1343900220000000000	50.0	0.0	1.0	200.0	25.0	
1343900280000000000	50.0	0.0	1.0	200.0	25.0	
1343900340000000000	50.0	0.0	1.0	200.0	25.0	
1343900400000000000	37.0	0.0	1.0	200.0	2.0	
1343900460000000000	37.0	0.0	1.0	200.0	25.0	
1343900520000000000	2.0	0.0	1.0	200.0	33.0	
1343900580000000000	2.0	0.0	89.0	200.0	25.0	
1343900640000000000	50.0	0.0	89.0	75.0	25.0	
1343900700000000000	37.0	0.0	89.0	7.0	25.0	
1343900760000000000	50.0	0.0	89.0	7.0	2.0	
1343900820000000000	50.0	0.0	89.0	7.0	25.0	
1343900880000000000	50.0	0.0	89.0	7.0	25.0	
1343900940000000000	50.0	0.0	89.0	7.0	25.0	
1343901000000000000	37.0	0.0	89.0	7.0	33.0	
1343901060000000000	37.0	0.0	89.0	7.0	33.0	
1343901120000000000	50.0	0.0	89.0	7.0	33.0	
1343901180000000000	50.0	0.0	89.0	7.0	33.0	
1343901240000000000	50.0	0.0	89.0	7.0	2.0	
1343901300000000000	50.0	0.0	89.0	7.0	2.0	
1343901360000000000	50.0	0.0	89.0	7.0	25.0	
1343901420000000000	50.0	0.0	89.0	7.0	25.0	
1343901480000000000	37.0	135.0	89.0	7.0	2.0	
1343901540000000000	2.0	135.0	89.0	7.0	25.0	
1343901600000000000	2.0	0.0	89.0	75.0	33.0	
1343901660000000000	2.0	0.0	89.0	7.0	33.0	
1343901720000000000	37.0	0.0	89.0	7.0	33.0	
1343901780000000000	37.0	0.0	89.0	7.0	33.0	
1343901840000000000	2.0	135.0	1.0	7.0	25.0	
1343901900000000000	2.0	135.0	1.0	7.0	25.0	
1343901960000000000	2.0	135.0	1.0	7.0	25.0	
1343902020000000000	2.0	135.0	1.0	7.0	25.0	
1343902080000000000	2.0	813.0	1.0	200.0	2.0	
1343902140000000000	2.0	813.0	1.0	7.0	2.0	
1343902200000000000	2.0	135.0	1.0	7.0	2.0	
1343902260000000000	2.0	135.0	1.0	7.0	2.0	
1343902320000000000	2.0	135.0	1.0	200.0	2.0	
1343902380000000000	2.0	813.0	1.0	7.0	2.0	
1343902440000000000	2.0	135.0	1.0	7.0	25.0	
1343902500000000000	2.0	0.0	1.0	75.0	25.0	
1343902560000000000	2.0	0.0	1.0	200.0	2.0	
1343902620000000000	2.0	135.0	1.0	200.0	2.0	
1343902680000000000	2.0	135.0	89.0	200.0	2.0	
1343902740000000000	2.0	135.0	89.0	200.0	2.0	
1343902800000000000	2.0	135.0	89.0	200.0	25.0	
1343902860000000000	2.0	135.0	89.0	200.0	25.0	
1343902920000000000	37.0	135.0	89.0	200.0	33.0	
1343902980000000000	37.0	135.0	89.0	200.0	25.0	
1343903040000000000	50.0	135.0	89.0	200.0	2.0	
1343903100000000000	50.0	135.0	89.0	200.0	25.0	
1343903160000000000	2.0	813.0	1159.0	7.0	2.0	
1343903220000000000	37.0	813.0	1159.0	7.0	2.0	
1343903280000000000	37.0	813.0	1159.0	7.0	25.0	
1343903340000000000	2.0	813.0	1.0	7.0	2.0	
1343903400000000000	2.0	813.0	1.0	75.0	25.0	
1343903460000000000	50.0	135.0	89.0	200.0	33.0	
1343903520000000000	2.0	813.0	1.0	75.0	33.0	
1343903580000000000	2.0	813.0	1.0	7.0	25.0	
1343903640000000000	2.0	0.0	1159.0	75.0	33.0	
1343903700000000000	2.0	813.0	89.0	7.0	25.0	
1343903760000000000	2.0	813.0	89.0	7.0	25.0	
1343903820000000000	2.0	135.0	1159.0	7.0	2.0	
1343903880000000000	2.0	813.0	1.0	7.0	25.0	
1343903940000000000	2.0	813.0	1.0	7.0	2.0	
1343904000000000000	37.0	135.0	89.0	75.0	25.0	
1343904060000000000	37.0	813.0	89.0	7.0	25.0	
1343904120000000000	37.0	813.0	1.0	7.0	25.0	
1343904180000000000	50.0	813.0	1.0	7.0	25.0	
1343904240000000000	50.0	135.0	89.0	200.0	33.0	
1343904300000000000	2.0	813.0	1.0	7.0	2.0	
1343904360000000000	2.0	813.0	1.0	7.0	2.0	
1343904420000000000	2.0	813.0	1.0	7.0	2.0	
1343904480000000000	2.0	813.0	1.0	7.0	2.0	
1343904540000000000	2.0	813.0	1.0	7.0	2.0	
1343904600000000000	2.0	813.0	1.0	7.0	2.0	
1343904660000000000	2.0	813.0	1.0	7.0	2.0	
1343904720000000000	2.0	813.0	1.0	7.0	2.0	
1343904780000000000	2.0	813.0	1.0	7.0	2.0	
1343904840000000000	2.0	813.0	1.0	7.0	2.0	
1343904900000000000	2.0	813.0	1.0	7.0	2.0	
1343904960000000000	2.0	813.0	1.0	7.0	2.0	
1343905020000000000	2.0	813.0	1.0	7.0	2.0	
1343905080000000000	2.0	813.0	1.0	7.0	2.0	
1343905140000000000	2.0	813.0	1.0	7.0	2.0	
1343905200000000000	2.0	813.0	1.0	7.0	2.0	
1343905260000000000	2.0	813.0	1.0	7.0	2.0	
1343905320000000000	2.0	813.0	1.0	7.0	25.0	
1343905380000000000	2.0	813.0	1.0	7.0	33.0	
1343905440000000000	2.0	813.0	1.0	75.0	25.0	
1343905500000000000	37.0	813.0	1.0	7.0	2.0	
1343905560000000000	2.0	813.0	89.0	7.0	2.0	
1343905620000000000	2.0	813.0	89.0	7.0	25.0	
1343905680000000000	2.0	813.0	89.0	7.0	25.0	
1343905740000000000	2.0	813.0	89.0	7.0	33.0	
1343905800000000000	2.0	813.0	89.0	7.0	25.0	
1343905860000000000	2.0	813.0	89.0	7.0	33.0	
1343905920000000000	37.0	813.0	89.0	7.0	33.0	
1343905980000000000	2.0	813.0	89.0	7.0	25.0	
1343906040000000000	2.0	813.0	89.0	7.0	25.0	
1343906100000000000	2.0	813.0	89.0	7.0	25.0	
1343906160000000000	2.0	813.0	1159.0	200.0	25.0	
1343906220000000000	50.0	813.0	1159.0	200.0	33.0	
1343906280000000000	50.0	135.0	1159.0	200.0	33.0	
1343906340000000000	37.0	135.0	1159.0	7.0	2.0	
1343906400000000000	2.0	135.0	1159.0	200.0	25.0	
1343906460000000000	2.0	135.0	1159.0	75.0	2.0	
1343906520000000000	2.0	813.0	89.0	7.0	25.0	
1343906580000000000	2.0	813.0	89.0	7.0	33.0	
1343906640000000000	2.0	813.0	89.0	7.0	33.0	
1343906700000000000	2.0	813.0	89.0	7.0	33.0	
1343906760000000000	37.0	813.0	1.0	75.0	33.0	
1343906820000000000	37.0	813.0	1.0	75.0	33.0	
1343906880000000000	50.0	813.0	1.0	75.0	25.0	
1343906940000000000	37.0	813.0	1.0	75.0	25.0	
1343907000000000000	37.0	813.0	1.0	75.0	2.0	
1343907060000000000	37.0	813.0	1.0	75.0	2.0	
1343907120000000000	50.0	813.0	1.0	75.0	25.0	
1343907180000000000	50.0	813.0	1.0	75.0	2.0	
1343907240000000000	50.0	813.0	1.0	75.0	2.0	
1343907300000000000	50.0	813.0	1.0	75.0	33.0	
1343907360000000000	37.0	813.0	1.0	75.0	25.0	
1343907420000000000	37.0	813.0	1.0	75.0	2.0	
1343907480000000000	37.0	813.0	1.0	75.0	2.0	
1343907540000000000	37.0	813.0	1.0	75.0	2.0	
1343907600000000000	37.0	813.0	1.0	75.0	2.0	
1343907660000000000	37.0	813.0	1.0	75.0	2.0	
1343907720000000000	50.0	813.0	1.0	75.0	2.0	
1343907780000000000	50.0	813.0	1.0	75.0	2.0	
1343907840000000000	50.0	813.0	1.0	75.0	2.0	
1343907900000000000	37.0	813.0	1.0	75.0	2.0	
1343907960000000000	37.0	813.0	1.0	75.0	2.0	
1343908020000000000	37.0	813.0	1.0	75.0	25.0	
1343908080000000000	2.0	813.0	89.0	75.0	2.0	
1343908140000000000	37.0	813.0	89.0	75.0	2.0	
1343908200000000000	37.0	813.0	89.0	75.0	25.0	
1343908260000000000	37.0	813.0	89.0	75.0	25.0	
1343908320000000000	50.0	813.0	89.0	75.0	25.0	
1343908380000000000	50.0	813.0	89.0	75.0	2.0	
1343908440000000000	50.0	813.0	89.0	75.0	2.0	
1343908500000000000	50.0	813.0	89.0	75.0	2.0	
1343908560000000000	37.0	813.0	89.0	75.0	2.0	
1343908620000000000	37.0	813.0	89.0	75.0	2.0	
1343908680000000000	37.0	813.0	89.0	75.0	25.0	
1343908740000000000	37.0	813.0	89.0	75.0	2.0	
1343908800000000000	2.0	813.0	89.0	75.0	2.0	
1343908860000000000	37.0	813.0	89.0	75.0	2.0	
1343908920000000000	37.0	813.0	89.0	7.0	25.0	
1343908980000000000	37.0	813.0	89.0	7.0	33.0	
1343909040000000000	37.0	813.0	89.0	7.0	33.0	
1343909100000000000	37.0	813.0	89.0	7.0	33.0	
1343909160000000000	50.0	813.0	89.0	7.0	33.0	
1343909220000000000	50.0	813.0	89.0	7.0	33.0	
1343909280000000000	50.0	813.0	89.0	7.0	33.0	
1343909340000000000	37.0	813.0	89.0	7.0	33.0	
1343909400000000000	37.0	813.0	89.0	7.0	33.0	
1343909460000000000	37.0	813.0	89.0	7.0	33.0	
1343909520000000000	37.0	813.0	89.0	7.0	33.0	
1343909580000000000	37.0	813.0	89.0	7.0	25.0	
1343909640000000000	50.0	813.0	89.0	7.0	25.0	
1343909700000000000	50.0	813.0	89.0	7.0	25.0	
1343909760000000000	50.0	813.0	89.0	7.0	25.0	
1343909820000000000	50.0	813.0	1.0	75.0	33.0	
1343909880000000000	50.0	813.0	1.0	75.0	33.0	
1343909940000000000	50.0	813.0	1.0	75.0	33.0	
1343910000000000000	50.0	813.0	1.0	75.0	33.0	
1343910060000000000	50.0	813.0	1.0	75.0	25.0	
1343910120000000000	50.0	813.0	1.0	75.0	33.0	
1343910180000000000	50.0	813.0	1.0	75.0	33.0	
1343910240000000000	50.0	813.0	1.0	75.0	33.0	
1343910300000000000	37.0	813.0	1.0	75.0	33.0	
1343910360000000000	37.0	813.0	1.0	75.0	33.0	
1343910420000000000	37.0	813.0	1.0	75.0	33.0	
1343910480000000000	37.0	813.0	1.0	75.0	33.0	
1343910540000000000	37.0	813.0	1.0	75.0	25.0	
1343910600000000000	50.0	813.0	1.0	75.0	25.0	
1343910660000000000	50.0	813.0	1.0	75.0	25.0	
1343910720000000000	50.0	813.0	1.0	75.0	25.0	
1343910780000000000	50.0	813.0	1.0	75.0	2.0	
1343910840000000000	50.0	813.0	1.0	75.0	2.0	
1343910900000000000	50.0	813.0	1.0	75.0	2.0	
1343910960000000000	50.0	813.0	1.0	75.0	2.0	
1343911020000000000	50.0	813.0	1.0	75.0	2.0	
1343911080000000000	37.0	135.0	89.0	200.0	2.0	
1343911140000000000	50.0	0.0	1.0	75.0	33.0	
1343911200000000000	50.0	0.0	1.0	75.0	33.0	
1343911260000000000	50.0	0.0	1.0	75.0	33.0	
1343911320000000000	50.0	0.0	1.0	75.0	33.0	
1343911380000000000	50.0	0.0	1.0	75.0	33.0	
1343911440000000000	50.0	0.0	1.0	75.0	33.0	
1343911500000000000	50.0	0.0	1.0	75.0	33.0	
1343911560000000000	50.0	0.0	1.0	75.0	33.0	
1343911620000000000	50.0	0.0	1.0	75.0	33.0	
1343911680000000000	50.0	0.0	1.0	75.0	33.0	
1343911740000000000	50.0	0.0	1.0	75.0	25.0	
1343911800000000000	50.0	0.0	1.0	75.0	25.0	
1343911860000000000	50.0	0.0	1.0	75.0	25.0	
1343911920000000000	50.0	0.0	1.0	75.0	33.0	
1343911980000000000	50.0	0.0	1.0	75.0	33.0	
1343912040000000000	50.0	0.0	1.0	75.0	33.0	
1343912100000000000	50.0	0.0	1.0	75.0	33.0	
1343912160000000000	50.0	0.0	1.0	75.0	33.0	
1343912220000000000	50.0	0.0	1.0	75.0	33.0	
1343912280000000000	50.0	0.0	1.0	75.0	33.0	
1343912340000000000	50.0	0.0	1.0	75.0	33.0	
1343912400000000000	50.0	0.0	1.0	75.0	33.0	
1343912460000000000	50.0	0.0	1.0	75.0	33.0	
1343912520000000000	50.0	0.0	1.0	75.0	33.0	
1343912580000000000	50.0	0.0	1.0	75.0	33.0	
1343912640000000000	50.0	0.0	1.0	75.0	25.0	
1343912700000000000	50.0	0.0	1.0	75.0	25.0	
1343912760000000000	50.0	0.0	1.0	75.0	25.0	
1343912820000000000	50.0	0.0	1.0	75.0	33.0	
1343912880000000000	50.0	0.0	1.0	75.0	33.0	
1343912940000000000	50.0	0.0	1.0	75.0	25.0	
1343913000000000000	50.0	0.0	1.0	75.0	2.0	
1343913060000000000	50.0	0.0	1.0	75.0	2.0	
1343913120000000000	50.0	0.0	1.0	75.0	2.0	
1343913180000000000	50.0	0.0	1.0	75.0	2.0	
1343913240000000000	50.0	0.0	1.0	75.0	2.0	
1343913300000000000	50.0	0.0	1.0	75.0	2.0	
1343913360000000000	50.0	0.0	1.0	75.0	2.0	
1343913420000000000	50.0	0.0	1.0	75.0	2.0	
1343913480000000000	50.0	0.0	1.0	75.0	2.0	
1343913540000000000	50.0	0.0	1.0	75.0	2.0	
1343913600000000000	50.0	0.0	1.0	75.0	2.0	
1343913660000000000	50.0	0.0	1.0	75.0	2.0	
1343913720000000000	50.0	0.0	1.0	75.0	2.0	
1343913780000000000	50.0	0.0	1.0	75.0	2.0	
1343913840000000000	50.0	0.0	1.0	75.0	2.0	
1343913900000000000	50.0	0.0	1.0	75.0	2.0	
1343913960000000000	50.0	0.0	1.0	75.0	2.0	
1343914020000000000	50.0	0.0	1.0	75.0	2.0	
1343914080000000000	50.0	0.0	1.0	75.0	2.0	
1343914140000000000	50.0	0.0	1.0	75.0	2.0	
1343914200000000000	50.0	0.0	1.0	75.0	2.0	
1343914260000000000	50.0	0.0	1.0	75.0	2.0	
1343914320000000000	50.0	0.0	1.0	75.0	2.0	
1343914380000000000	37.0	0.0	1.0	75.0	2.0	
1343914440000000000	50.0	0.0	1.0	7.0	33.0	
1343914500000000000	50.0	0.0	1.0	7.0	33.0	
1343914560000000000	50.0	0.0	1.0	7.0	33.0	
1343914620000000000	50.0	0.0	1.0	7.0	33.0	
1343914680000000000	50.0	0.0	1.0	7.0	33.0	
1343914740000000000	50.0	0.0	1.0	7.0	33.0	
1343914800000000000	50.0	0.0	1.0	7.0	33.0	
1343914860000000000	50.0	0.0	1.0	7.0	33.0	
1343914920000000000	50.0	0.0	1.0	7.0	33.0	
1343914980000000000	50.0	0.0	1.0	7.0	33.0	
1343915040000000000	50.0	0.0	1.0	7.0	33.0	
1343915100000000000	50.0	0.0	1.0	75.0	2.0	
1343915160000000000	50.0	0.0	1.0	75.0	2.0	
1343915220000000000	50.0	0.0	1.0	75.0	2.0	
1343915280000000000	50.0	0.0	1.0	75.0	2.0	
1343915340000000000	50.0	0.0	1.0	75.0	2.0	
1343915400000000000	50.0	0.0	1.0	75.0	2.0	
1343915460000000000	50.0	0.0	1.0	75.0	2.0	
1343915520000000000	50.0	0.0	1.0	75.0	2.0	
1343915580000000000	50.0	0.0	1.0	75.0	2.0	
1343915640000000000	50.0	0.0	1.0	75.0	2.0	
1343915700000000000	50.0	0.0	1.0	75.0	2.0	
1343915760000000000	50.0	0.0	1.0	75.0	2.0	
1343915820000000000	50.0	0.0	1.0	75.0	2.0	
1343915880000000000	50.0	0.0	1.0	75.0	2.0	
1343915940000000000	50.0	0.0	1.0	75.0	2.0	
1343916000000000000	50.0	0.0	1.0	75.0	2.0	
1343916060000000000	50.0	0.0	1.0	75.0	2.0	
1343916120000000000	50.0	0.0	1.0	75.0	2.0	
1343916180000000000	50.0	0.0	1.0	75.0	2.0	
1343916240000000000	50.0	0.0	1.0	75.0	2.0	
1343916300000000000	50.0	0.0	1.0	75.0	2.0	
1343916360000000000	50.0	0.0	1.0	75.0	2.0	
1343916420000000000	50.0	0.0	1.0	75.0	2.0	
1343916480000000000	50.0	0.0	1.0	75.0	2.0	
1343916540000000000	50.0	0.0	1.0	75.0	2.0	
1343916600000000000	50.0	0.0	1.0	75.0	2.0	
1343916660000000000	50.0	0.0	1.0	75.0	2.0	
1343916720000000000	50.0	0.0	1.0	75.0	2.0	
1343916780000000000	50.0	0.0	1.0	75.0	2.0	
1343916840000000000	50.0	0.0	1.0	75.0	2.0	
1343916900000000000	50.0	0.0	1.0	75.0	2.0	
1343916960000000000	50.0	0.0	1.0	75.0	2.0	
1343917020000000000	50.0	0.0	1.0	75.0	2.0	
1343917080000000000	50.0	0.0	1.0	75.0	2.0	
1343917140000000000	50.0	0.0	1.0	75.0	2.0	
1343917200000000000	50.0	0.0	1.0	75.0	2.0	
1343917260000000000	50.0	0.0	1.0	75.0	2.0	
1343917320000000000	50.0	0.0	1.0	75.0	2.0	
1343917380000000000	50.0	0.0	1.0	75.0	2.0	
1343917440000000000	50.0	0.0	1.0	75.0	2.0	
1343917500000000000	50.0	0.0	1.0	75.0	2.0	
1343917560000000000	50.0	0.0	1.0	75.0	2.0	
1343917620000000000	50.0	0.0	1.0	75.0	2.0	
1343917680000000000	50.0	0.0	1.0	75.0	2.0	
1343917740000000000	50.0	0.0	1.0	75.0	2.0	
1343917800000000000	50.0	0.0	1.0	75.0	2.0	
1343917860000000000	50.0	0.0	1.0	75.0	2.0	
1343917920000000000	50.0	0.0	1.0	75.0	2.0	
1343917980000000000	50.0	0.0	1.0	75.0	2.0	
1343918040000000000	50.0	0.0	1.0	75.0	2.0	
1343918100000000000	50.0	0.0	1.0	75.0	2.0	
1343918160000000000	50.0	0.0	1.0	75.0	2.0	
1343918220000000000	50.0	0.0	1.0	75.0	2.0	
1343918280000000000	50.0	0.0	1.0	7.0	33.0	
1343918340000000000	50.0	0.0	1.0	7.0	33.0	
1343918400000000000	50.0	0.0	1.0	7.0	33.0	
1343918460000000000	50.0	0.0	1.0	7.0	33.0	
1343918520000000000	50.0	0.0	1.0	7.0	33.0	
1343918580000000000	50.0	0.0	1.0	7.0	33.0	
1343918640000000000	50.0	0.0	1.0	7.0	33.0	
1343918700000000000	50.0	0.0	1.0	7.0	33.0	
1343918760000000000	50.0	0.0	1.0	7.0	33.0	
1343918820000000000	50.0	0.0	1.0	7.0	33.0	
1343918880000000000	50.0	0.0	1.0	7.0	33.0	
1343918940000000000	50.0	0.0	1.0	7.0	33.0	
1343919000000000000	50.0	0.0	1.0	75.0	2.0	
1343919060000000000	50.0	0.0	1.0	75.0	2.0	
1343919120000000000	50.0	0.0	1.0	75.0	2.0	
1343919180000000000	50.0	0.0	1.0	75.0	2.0	
1343919240000000000	50.0	0.0	1.0	75.0	2.0	
1343919300000000000	50.0	0.0	1.0	75.0	2.0	
1343919360000000000	50.0	0.0	1.0	75.0	2.0	
1343919420000000000	50.0	0.0	1.0	75.0	2.0	
1343919480000000000	50.0	0.0	1.0	75.0	2.0	
1343919540000000000	50.0	0.0	1.0	75.0	2.0	
1343919600000000000	50.0	0.0	1.0	75.0	2.0	
1343919660000000000	50.0	0.0	1.0	75.0	2.0	
1343919720000000000	50.0	0.0	1.0	75.0	2.0	
1343919780000000000	50.0	0.0	1.0	75.0	2.0	
1343919840000000000	50.0	0.0	1.0	75.0	2.0	
1343919900000000000	50.0	0.0	1.0	75.0	2.0	
1343919960000000000	50.0	0.0	1.0	75.0	2.0	
1343920020000000000	50.0	0.0	1.0	75.0	2.0	
1343920080000000000	50.0	0.0	1.0	75.0	2.0	
1343920140000000000	37.0	0.0	1.0	75.0	2.0	
1343920200000000000	50.0	0.0	1.0	7.0	25.0	
1343920260000000000	50.0	0.0	1.0	7.0	25.0	
1343920320000000000	50.0	0.0	1.0	7.0	25.0	
1343920380000000000	50.0	0.0	1.0	7.0	25.0	
1343920440000000000	50.0	0.0	1.0	7.0	25.0	
1343920500000000000	50.0	0.0	1.0	7.0	25.0	
1343920560000000000	50.0	0.0	1.0	7.0	25.0	
1343920620000000000	50.0	0.0	1.0	7.0	25.0	
1343920680000000000	50.0	0.0	1.0	7.0	25.0	
1343920740000000000	50.0	0.0	1.0	7.0	25.0	
1343920800000000000	50.0	0.0	1.0	7.0	25.0	
1343920860000000000	50.0	0.0	1.0	7.0	25.0	
1343920920000000000	50.0	0.0	1.0	7.0	25.0	
1343920980000000000	50.0	0.0	1.0	7.0	25.0	
1343921040000000000	50.0	0.0	1.0	7.0	25.0	
1343921100000000000	50.0	0.0	1.0	7.0	25.0	
1343921160000000000	50.0	0.0	1.0	7.0	25.0	
1343921220000000000	50.0	0.0	1.0	7.0	25.0	
1343921280000000000	50.0	0.0	1.0	7.0	25.0	
1343921340000000000	50.0	0.0	1.0	7.0	25.0	
1343921400000000000	50.0	0.0	1.0	7.0	25.0	
1343921460000000000	50.0	0.0	1.0	7.0	2.0	
1343921520000000000	37.0	0.0	1.0	7.0	2.0	
1343921580000000000	37.0	0.0	1.0	7.0	2.0	
1343921640000000000	37.0	0.0	1.0	7.0	2.0	
1343921700000000000	37.0	0.0	1.0	7.0	2.0	
1343921760000000000	37.0	0.0	1.0	7.0	2.0	
1343921820000000000	37.0	0.0	1.0	7.0	2.0	
1343921880000000000	37.0	0.0	1.0	7.0	2.0	
1343921940000000000	37.0	0.0	1.0	7.0	2.0	
1343922000000000000	37.0	0.0	1.0	7.0	2.0	
1343922060000000000	37.0	0.0	1.0	7.0	2.0	
1343922120000000000	37.0	0.0	1.0	7.0	2.0	
1343922180000000000	37.0	0.0	1.0	7.0	2.0	
1343922240000000000	50.0	0.0	1.0	7.0	25.0	
1343922300000000000	50.0	0.0	1.0	7.0	25.0	
1343922360000000000	50.0	0.0	1.0	7.0	25.0	
1343922420000000000	50.0	0.0	1.0	7.0	25.0	
1343922480000000000	50.0	0.0	1.0	7.0	25.0	
1343922540000000000	50.0	0.0	1.0	7.0	25.0	
1343922600000000000	50.0	0.0	1.0	7.0	25.0	
1343922660000000000	50.0	0.0	1.0	7.0	25.0	
1343922720000000000	50.0	0.0	1.0	7.0	25.0	
1343922780000000000	50.0	0.0	1.0	7.0	25.0	
1343922840000000000	50.0	0.0	1.0	7.0	25.0	
1343922900000000000	50.0	0.0	1.0	7.0	25.0	
1343922960000000000	50.0	0.0	1.0	7.0	25.0	
1343923020000000000	50.0	0.0	1.0	7.0	25.0	
1343923080000000000	50.0	0.0	1.0	7.0	25.0	
1343923140000000000	50.0	0.0	1.0	7.0	25.0	
1343923200000000000	50.0	0.0	1.0	7.0	25.0	
1343923260000000000	50.0	0.0	1.0	7.0	25.0	
1343923320000000000	50.0	0.0	1.0	7.0	25.0	
1343923380000000000	50.0	0.0	1.0	7.0	25.0	
1343923440000000000	50.0	0.0	1.0	7.0	25.0	
1343923500000000000	50.0	0.0	1.0	7.0	25.0	
1343923560000000000	50.0	0.0	1.0	7.0	25.0	
1343923620000000000	50.0	0.0	1.0	7.0	25.0	
1343923680000000000	50.0	0.0	1.0	7.0	25.0	
1343923740000000000	50.0	0.0	1.0	7.0	25.0	
1343923800000000000	50.0	0.0	1.0	7.0	25.0	
1343923860000000000	50.0	0.0	1.0	7.0	25.0	
1343923920000000000	50.0	0.0	1.0	7.0	25.0	
1343923980000000000	50.0	0.0	1.0	7.0	25.0	
1343924040000000000	50.0	0.0	1.0	7.0	25.0	
1343924100000000000	50.0	0.0	1.0	7.0	25.0	
1343924160000000000	50.0	0.0	1.0	7.0	25.0	
1343924220000000000	50.0	0.0	1.0	7.0	25.0	
1343924280000000000	50.0	0.0	1.0	7.0	25.0	
1343924340000000000	50.0	0.0	1.0	7.0	25.0	
1343924400000000000	50.0	0.0	1.0	7.0	25.0	
1343924460000000000	50.0	0.0	1.0	7.0	25.0	
1343924520000000000	37.0	0.0	1.0	7.0	2.0	
1343924580000000000	37.0	0.0	1.0	7.0	2.0	
1343924640000000000	37.0	0.0	1.0	7.0	2.0	
1343924700000000000	37.0	0.0	1.0	7.0	2.0	
1343924760000000000	37.0	0.0	1.0	7.0	2.0	
1343924820000000000	37.0	0.0	1.0	7.0	2.0	
1343924880000000000	37.0	0.0	1.0	7.0	2.0	
1343924940000000000	37.0	0.0	1.0	7.0	2.0	
1343925000000000000	37.0	0.0	1.0	7.0	2.0	
1343925060000000000	37.0	0.0	1.0	7.0	2.0	
1343925120000000000	37.0	0.0	1.0	7.0	2.0	
1343925180000000000	37.0	0.0	1.0	7.0	2.0	
1343925240000000000	37.0	0.0	1.0	7.0	2.0	
1343925300000000000	50.0	0.0	1.0	7.0	25.0	
1343925360000000000	50.0	0.0	1.0	7.0	25.0	
1343925420000000000	50.0	0.0	1.0	7.0	25.0	
1343925480000000000	50.0	0.0	1.0	7.0	25.0	
1343925540000000000	50.0	0.0	1.0	7.0	25.0	
1343925600000000000	50.0	0.0	1.0	7.0	25.0	
1343925660000000000	50.0	0.0	1.0	7.0	25.0	
1343925720000000000	50.0	0.0	1.0	7.0	25.0	
1343925780000000000	50.0	0.0	1.0	7.0	25.0	
1343925840000000000	50.0	0.0	1.0	7.0	25.0	
1343925900000000000	50.0	0.0	1.0	7.0	25.0	
1343925960000000000	50.0	0.0	1.0	7.0	25.0	
1343926020000000000	50.0	0.0	1.0	7.0	25.0	
1343926080000000000	50.0	0.0	1.0	7.0	25.0	
1343926140000000000	50.0	0.0	1.0	7.0	25.0	
1343926200000000000	50.0	0.0	1.0	7.0	25.0	
1343926260000000000	2.0	0.0	89.0	7.0	2.0	
1343926320000000000	37.0	0.0	89.0	7.0	2.0	
1343926380000000000	37.0	0.0	89.0	7.0	2.0	
1343926440000000000	37.0	0.0	89.0	7.0	2.0	
1343926500000000000	37.0	0.0	89.0	7.0	2.0	
1343926560000000000	37.0	0.0	89.0	7.0	2.0	
1343926620000000000	37.0	0.0	89.0	7.0	2.0	
1343926680000000000	37.0	0.0	89.0	7.0	2.0	
1343926740000000000	37.0	0.0	89.0	7.0	2.0	
1343926800000000000	37.0	0.0	89.0	7.0	2.0	
1343926860000000000	37.0	0.0	89.0	7.0	2.0	
1343926920000000000	37.0	0.0	89.0	7.0	2.0	
1343926980000000000	37.0	0.0	89.0	7.0	2.0	
1343927040000000000	37.0	0.0	89.0	7.0	2.0	
1343927100000000000	37.0	0.0	89.0	7.0	2.0	
1343927160000000000	37.0	0.0	89.0	7.0	2.0	
1343927220000000000	37.0	0.0	89.0	7.0	2.0	
1343927280000000000	37.0	0.0	89.0	7.0	2.0	
1343927340000000000	37.0	0.0	89.0	7.0	2.0	
1343927400000000000	37.0	0.0	89.0	7.0	2.0	
1343927460000000000	37.0	0.0	89.0	7.0	2.0	
1343927520000000000	37.0	0.0	89.0	7.0	2.0	
1343927580000000000	2.0	0.0	89.0	7.0	2.0	
1343927640000000000	2.0	0.0	89.0	7.0	2.0	
1343927700000000000	2.0	0.0	89.0	7.0	2.0	
1343927760000000000	2.0	0.0	89.0	7.0	2.0	
1343927820000000000	2.0	0.0	89.0	7.0	2.0	
1343927880000000000	2.0	0.0	89.0	7.0	2.0	
1343927940000000000	2.0	0.0	89.0	7.0	2.0	
1343928000000000000	2.0	0.0	89.0	7.0	2.0	
1343928060000000000	2.0	0.0	89.0	7.0	2.0	
1343928120000000000	2.0	0.0	89.0	7.0	2.0	
1343928180000000000	2.0	0.0	89.0	7.0	2.0	
1343928240000000000	2.0	0.0	89.0	7.0	2.0	
1343928300000000000	2.0	0.0	89.0	7.0	2.0	
1343928360000000000	2.0	0.0	89.0	7.0	25.0	
1343928420000000000	2.0	0.0	89.0	7.0	33.0	
1343928480000000000	2.0	0.0	89.0	7.0	33.0	
